Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
South Yarra,14 Moore St,2,h,1214000.0,S,hockingstuart,8/04/2017,3.3,3141,2.0,1.0,0.0,161.0,82.0,1900.0,Stonnington,-37.8454,144.9891,Southern Metropolitan,14887.0
South Yarra,9/384 Toorak Rd,2,u,485000.0,PI,Biggin,8/04/2017,3.3,3141,2.0,1.0,0.0,5467.0,73.0,1970.0,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887.0
South Yarra,2/63 Domain St,3,u,920000.0,S,Williams,13/05/2017,3.3,3141,3.0,1.0,1.0,0.0,,1970.0,Melbourne,-37.836,144.9782,Southern Metropolitan,14887.0
South Yarra,30/30 Murphy St,2,u,615000.0,S,hockingstuart,13/05/2017,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.836999999999996,144.9907,Southern Metropolitan,14887.0
South Yarra,3/555 Punt Rd,2,u,642000.0,S,Kay,13/05/2017,3.3,3141,2.0,1.0,1.0,595.0,,,Melbourne,-37.8422,144.9855,Southern Metropolitan,14887.0
South Yarra,65 Caroline St,3,t,3475000.0,S,Marshall,20/05/2017,3.3,3141,3.0,3.0,1.0,296.0,,,Stonnington,-37.8366,144.9882,Southern Metropolitan,14887.0
South Yarra,7 Cassell St,2,h,1710000.0,PI,Jellis,20/05/2017,3.3,3141,2.0,2.0,0.0,208.0,145.0,1880.0,Stonnington,-37.8433,145.0024,Southern Metropolitan,14887.0
South Yarra,26 Howitt St,2,u,851000.0,S,Biggin,20/05/2017,3.3,3141,2.0,1.0,1.0,284.0,,,Stonnington,-37.8471,145.0019,Southern Metropolitan,14887.0
South Yarra,30 Nicholson St,3,t,2030000.0,S,Kay,20/05/2017,3.3,3141,3.0,2.0,2.0,201.0,,,Stonnington,-37.8428,144.9877,Southern Metropolitan,14887.0
South Yarra,9 Nicholson St,2,h,1405000.0,S,Beller,22/04/2017,3.3,3141,2.0,1.0,0.0,219.0,,,Stonnington,-37.8424,144.9867,Southern Metropolitan,14887.0
South Yarra,403/79 River St,2,u,850000.0,S,hockingstuart,22/04/2017,3.3,3141,2.0,2.0,2.0,17200.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,5/9 Rockley Rd,2,u,792500.0,S,Jellis,22/04/2017,3.3,3141,2.0,1.0,1.0,0.0,106.0,1970.0,Stonnington,-37.8383,144.9995,Southern Metropolitan,14887.0
South Yarra,13/47 Marne St,1,u,390500.0,SP,hockingstuart,29/04/2017,3.3,3141,1.0,1.0,0.0,775.0,46.0,1960.0,Melbourne,-37.8354,144.984,Southern Metropolitan,14887.0
South Yarra,9/21 Park La,3,u,2050000.0,S,Kay,29/04/2017,3.3,3141,3.0,2.0,2.0,3197.0,,,Melbourne,-37.8446,144.9844,Southern Metropolitan,14887.0
South Yarra,1/215 Williams Rd,2,u,595000.0,S,Kay,29/04/2017,3.3,3141,2.0,1.0,2.0,0.0,,,Stonnington,-37.8447,145.0037,Southern Metropolitan,14887.0
Carlton,1/2 Drummond St,3,u,1520000.0,S,hockingstuart,8/04/2017,1.8,3053,3.0,2.0,2.0,214.0,,1993.0,Melbourne,-37.8177,144.8496,Northern Metropolitan,6786.0
Carlton,2/100 Keppel St,2,t,960000.0,VB,Nelson,20/05/2017,1.8,3053,2.0,2.0,1.0,0.0,90.0,1860.0,Melbourne,-37.7947,144.9724,Northern Metropolitan,6786.0
Carlton,11/108 Elgin St,2,u,995000.0,S,Woodards,22/04/2017,1.8,3053,2.0,2.0,1.0,0.0,110.0,2000.0,Melbourne,-37.7973,144.9712,Northern Metropolitan,6786.0
Carlton,20/264 Drummond St,1,u,490000.0,S,hockingstuart,29/04/2017,1.8,3053,1.0,1.0,1.0,0.0,51.0,2009.0,Melbourne,-37.7998,144.9689,Northern Metropolitan,6786.0
Carlton,10/3 Lytton St,2,u,500000.0,VB,Peter,29/04/2017,1.8,3053,2.0,1.0,1.0,4076.0,,,Melbourne,-37.7941,144.9678,Northern Metropolitan,6786.0
East Melbourne,402/166 Wellington Pde,1,u,503000.0,S,Biggin,8/04/2017,1.5,3002,1.0,1.0,1.0,0.0,,,Melbourne,-37.8161,144.9845,Northern Metropolitan,3040.0
East Melbourne,4/24 Hotham St,2,u,810000.0,S,Biggin,13/05/2017,1.5,3002,2.0,1.0,1.0,944.0,,,Melbourne,-37.8144,144.9896,Northern Metropolitan,3040.0
East Melbourne,127 Gipps St,4,h,4275000.0,S,Caine,20/05/2017,1.5,3002,4.0,2.0,2.0,326.0,,1970.0,Melbourne,-37.8133,144.9865,Northern Metropolitan,3040.0
Kensington,303/62 Altona St,1,u,355000.0,SP,Edward,8/04/2017,4.2,3031,1.0,1.0,1.0,2581.0,,,Melbourne,-37.7979,144.9265,Northern Metropolitan,5263.0
Kensington,20 Bradfield La,1,t,425000.0,SA,Biggin,8/04/2017,4.2,3031,1.0,1.0,1.0,0.0,46.0,2000.0,Melbourne,-37.7886,144.9253,Northern Metropolitan,5263.0
Kensington,217/71 Henry St,2,u,535000.0,SP,Pagan,8/04/2017,4.2,3031,2.0,2.0,1.0,2592.0,70.0,2012.0,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263.0
Kensington,10/2 Howlett St,2,u,500000.0,S,Edward,8/04/2017,4.2,3031,2.0,1.0,1.0,0.0,86.0,2000.0,Melbourne,-37.7897,144.9228,Northern Metropolitan,5263.0
Kensington,9/11 Smith St,2,u,525000.0,VB,Edward,13/05/2017,4.2,3031,2.0,1.0,1.0,0.0,73.0,2011.0,Melbourne,-37.7912,144.9318,Northern Metropolitan,5263.0
Kensington,16 Altona St,2,h,1110000.0,S,Nelson,20/05/2017,4.2,3031,2.0,1.0,0.0,155.0,,,Melbourne,-37.7989,144.9275,Northern Metropolitan,5263.0
Kensington,4/26 Barnett St,3,t,917500.0,S,Nelson,20/05/2017,4.2,3031,3.0,1.0,1.0,98.0,101.0,1997.0,Melbourne,-37.791,144.9323,Northern Metropolitan,5263.0
Kensington,109/18 Bent St,2,u,730000.0,SP,Rendina,20/05/2017,4.2,3031,2.0,2.0,1.0,2135.0,,2012.0,Melbourne,-37.7956,144.935,Northern Metropolitan,5263.0
Kensington,2/2 McCracken St,2,t,811000.0,SP,Biggin,20/05/2017,4.2,3031,2.0,1.0,0.0,113.0,,,Melbourne,-37.7898,144.9276,Northern Metropolitan,5263.0
Kensington,23 Wakefield St,3,h,1190000.0,S,Rendina,20/05/2017,4.2,3031,3.0,2.0,1.0,180.0,,,Melbourne,-37.7973,144.9208,Northern Metropolitan,5263.0
Kensington,33 Chelmsford St,2,h,903000.0,S,Rendina,22/04/2017,4.2,3031,2.0,1.0,0.0,184.0,,,Melbourne,-37.7964,144.9339,Northern Metropolitan,5263.0
Kensington,41 Kensington Rd,3,h,902500.0,S,Rendina,22/04/2017,4.2,3031,3.0,1.0,1.0,0.0,125.0,2003.0,Melbourne,-37.7954,144.9259,Northern Metropolitan,5263.0
Kensington,33 McCracken St,4,h,1817000.0,SP,Hodges,22/04/2017,4.2,3031,4.0,2.0,1.0,309.0,,,Melbourne,-37.791,144.928,Northern Metropolitan,5263.0
Kensington,2/75 McCracken St,2,u,528000.0,S,Nelson,22/04/2017,4.2,3031,2.0,1.0,1.0,0.0,,1975.0,Melbourne,-37.7928,144.9279,Northern Metropolitan,5263.0
Kensington,420 Arden St,2,h,1000000.0,VB,Nelson,29/04/2017,4.2,3031,2.0,1.0,0.0,159.0,,,Melbourne,-37.7985,144.9307,Northern Metropolitan,5263.0
Kensington,310/71 Henry St,1,u,380000.0,VB,Edward,29/04/2017,4.2,3031,1.0,1.0,1.0,2592.0,,,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263.0
Kensington,33 McCracken St,4,h,1817000.0,SP,Hodges,29/04/2017,4.2,3031,4.0,2.0,1.0,309.0,,,Melbourne,-37.791,144.928,Northern Metropolitan,5263.0
North Melbourne,41 Chapman St,3,h,2161000.0,S,Nelson,13/05/2017,2.3,3051,3.0,2.0,1.0,230.0,245.0,1900.0,Melbourne,-37.7987,144.9434,Northern Metropolitan,6821.0
North Melbourne,5 Murphy St,3,h,1485000.0,S,Jellis,20/05/2017,2.3,3051,3.0,1.0,1.0,198.0,95.0,1968.0,Melbourne,-37.8029,144.9459,Northern Metropolitan,6821.0
North Melbourne,649 Queensberry St,2,h,940000.0,S,JMRE,29/04/2017,2.3,3051,2.0,1.0,0.0,89.0,65.0,1890.0,Melbourne,-37.9394,145.089,Northern Metropolitan,6821.0
Southbank,2402/163 City Rd,2,u,505000.0,S,Dixon,8/04/2017,1.2,3006,2.0,1.0,1.0,0.0,,,Melbourne,-37.8242,144.9626,Southern Metropolitan,8400.0
Southbank,4/5 Miles St,2,u,595000.0,S,RT,8/04/2017,1.2,3006,2.0,1.0,1.0,0.0,75.0,1998.0,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400.0
Southbank,51/88 Wells St,2,u,580000.0,VB,MICM,8/04/2017,1.2,3006,2.0,1.0,1.0,0.0,79.0,1995.0,Melbourne,-37.8273,144.9685,Southern Metropolitan,8400.0
Southbank,9/120 Sturt St,2,u,580000.0,SA,William,13/05/2017,1.2,3006,2.0,1.0,1.0,0.0,70.0,1994.0,Melbourne,-37.8248,144.9667,Southern Metropolitan,8400.0
West Melbourne,218 Adderley St,3,h,1750000.0,S,Woodards,13/05/2017,1.9,3003,3.0,1.0,1.0,160.0,,1870.0,Melbourne,-37.8082,144.9451,Northern Metropolitan,2230.0
West Melbourne,3/212 Roden St,2,t,1013000.0,S,Alexkarbon,20/05/2017,1.9,3003,2.0,2.0,1.0,0.0,130.0,2010.0,Melbourne,-37.8094,144.9452,Northern Metropolitan,2230.0
West Melbourne,7/234 Roden St,3,t,1171000.0,S,Alexkarbon,20/05/2017,1.9,3003,3.0,2.0,1.0,650.0,,,Melbourne,-37.8098,144.9448,Northern Metropolitan,2230.0
West Melbourne,53 Miller St,2,h,1053000.0,S,Purplebricks,22/04/2017,1.9,3003,2.0,1.0,0.0,147.0,,1880.0,Melbourne,-37.8059,144.9459,Northern Metropolitan,2230.0
West Melbourne,316/145 Roden St,1,u,295000.0,SP,Alexkarbon,29/04/2017,1.9,3003,1.0,1.0,1.0,0.0,,2013.0,Melbourne,-37.8084,144.9473,Northern Metropolitan,2230.0
Travancore,456/38 Mt Alexander Rd,2,u,360000.0,SP,Pagan,20/05/2017,5.3,3032,2.0,1.0,1.0,0.0,51.0,2010.0,Moonee Valley,-37.7847,144.9383,Western Metropolitan,1052.0
Carlton,5/50 Barkly St,1,u,350000.0,VB,Woodards,1/07/2017,1.6,3053,1.0,1.0,1.0,0.0,30.6,1970.0,Melbourne,-37.798590000000004,144.97336,Northern Metropolitan,6786.0
Carlton,106/37 Palmerston St,2,u,620000.0,S,Woodards,1/07/2017,1.6,3053,2.0,2.0,1.0,0.0,,2013.0,Melbourne,-37.7969,144.9742,Northern Metropolitan,6786.0
Carlton,113 Station St,3,h,1760000.0,S,Nelson,1/07/2017,1.6,3053,3.0,2.0,2.0,151.0,,,Melbourne,-37.79449,144.97406,Northern Metropolitan,6786.0
Kensington,17/120 Newman St,3,t,967000.0,S,Edward,1/07/2017,3.4,3031,3.0,2.0,2.0,0.0,120.0,1999.0,Melbourne,-37.79482,144.92192,Northern Metropolitan,5263.0
Kensington,10 Rankins Rd,2,h,850000.0,VB,Nelson,1/07/2017,3.4,3031,2.0,1.0,0.0,133.0,,,Melbourne,-37.78906,144.93173000000004,Northern Metropolitan,5263.0
Kensington,3/58 Rankins Rd,1,t,500000.0,VB,Nelson,1/07/2017,3.4,3031,1.0,1.0,0.0,142.0,,,Melbourne,-37.79059,144.93145,Northern Metropolitan,5263.0
Kensington,9/11 Smith St,2,u,535000.0,SP,Edward,1/07/2017,3.4,3031,2.0,1.0,1.0,0.0,70.0,2011.0,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263.0
Maribyrnong,6 Clyde St,3,h,1050000.0,PI,Brad,1/07/2017,4.3,3032,3.0,2.0,1.0,563.0,,,Maribyrnong,-37.769,144.89934,Western Metropolitan,4918.0
North Melbourne,8/302 Abbotsford St,2,u,550000.0,S,Nelson,1/07/2017,1.8,3051,2.0,1.0,0.0,4563.0,,,Melbourne,-37.79939,144.94635,Northern Metropolitan,6821.0
North Melbourne,187 Errol St,2,h,962000.0,S,Alexkarbon,1/07/2017,1.8,3051,2.0,1.0,0.0,91.0,2.0,,Melbourne,-37.80037,144.94981,Northern Metropolitan,6821.0
North Melbourne,2E Princess St,2,t,936000.0,S,Jellis,1/07/2017,1.8,3051,2.0,1.0,0.0,0.0,,,Melbourne,-37.80487,144.95705,Northern Metropolitan,6821.0
Port Melbourne,6/156 Bay St,3,u,1631000.0,S,Cayzer,1/07/2017,3.5,3207,3.0,2.0,2.0,0.0,,,Port Phillip,-37.840070000000004,144.94128999999995,Southern Metropolitan,8648.0
Port Melbourne,67 Ross St,3,h,1665000.0,S,Greg,1/07/2017,3.5,3207,3.0,3.0,2.0,121.0,,,Port Phillip,-37.83591,144.93648000000005,Southern Metropolitan,8648.0
Port Melbourne,107 Stokes St,4,h,2450000.0,VB,Lucas,1/07/2017,3.5,3207,4.0,3.0,2.0,210.0,210.0,2010.0,Port Phillip,-37.83933,144.93771,Southern Metropolitan,8648.0
South Yarra,1109/800 Chapel St,2,u,857000.0,S,LITTLE,1/07/2017,2.7,3141,2.0,2.0,2.0,0.0,,2000.0,Stonnington,-37.83613,144.99661,Southern Metropolitan,14887.0
South Yarra,51 Moore St,2,h,1160000.0,S,Jellis,1/07/2017,2.7,3141,2.0,1.0,0.0,140.0,,,Stonnington,-37.84369,144.98914,Southern Metropolitan,14887.0
South Yarra,23/350 Toorak Rd,3,u,1235000.0,S,Jellis,1/07/2017,2.7,3141,3.0,2.0,1.0,0.0,120.0,,Stonnington,-37.84024,145.00038999999995,Southern Metropolitan,14887.0
Ascot Vale,27 Hurtle St,3,h,1500000.0,PI,Biggin,3/06/2017,4.3,3032,3.0,3.0,1.0,382.0,218.0,2008.0,Moonee Valley,-37.772059999999996,144.90397,Western Metropolitan,6567.0
Carlton North,535 Station St,2,h,1501000.0,S,Nelson,3/06/2017,3.5,3054,2.0,1.0,0.0,152.0,,,Yarra,-37.783809999999995,144.97608,Northern Metropolitan,3106.0
Flemington,23 Waltham St,4,h,1290000.0,S,hockingstuart,3/06/2017,3.4,3031,4.0,2.0,0.0,202.0,,,Moonee Valley,-37.78358,144.92927,Northern Metropolitan,3593.0
Flemington,36 Wellington St,4,h,2268000.0,S,Nelson,3/06/2017,3.4,3031,4.0,2.0,2.0,616.0,,1888.0,Moonee Valley,-37.78474,144.9322,Northern Metropolitan,3593.0
Kensington,9/80 Hobsons Rd,3,t,855000.0,S,Nelson,3/06/2017,3.4,3031,3.0,2.0,1.0,68.0,,,Melbourne,-37.79554,144.91679,Northern Metropolitan,5263.0
Kensington,53 Rankins Rd,2,h,990000.0,SP,Nelson,3/06/2017,3.4,3031,2.0,1.0,0.0,165.0,105.7,1930.0,Melbourne,-37.7902,144.93192,Northern Metropolitan,5263.0
Maribyrnong,2/6 Horizon Dr,2,u,585000.0,S,Brad,3/06/2017,4.3,3032,2.0,2.0,2.0,37000.0,90.0,2004.0,Maribyrnong,-37.77518,144.89254,Western Metropolitan,4918.0
Maribyrnong,11 Maireana St,4,h,1085000.0,SP,Biggin,3/06/2017,4.3,3032,4.0,2.0,2.0,238.0,221.3,2007.0,Maribyrnong,-37.7833,144.89717,Western Metropolitan,4918.0
North Melbourne,22 Melrose St,2,h,970000.0,S,JMRE,3/06/2017,1.8,3051,2.0,1.0,0.0,102.0,66.0,1900.0,Melbourne,-37.79489,144.94207,Northern Metropolitan,6821.0
Parkville,401/228 The Avenue,3,u,1770000.0,S,Woodards,3/06/2017,1.8,3052,3.0,2.0,1.0,2431.0,70.0,1999.0,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309.0
Port Melbourne,120/1 Graham St,3,u,1725000.0,PI,Marshall,3/06/2017,3.5,3207,3.0,2.0,2.0,0.0,189.0,2000.0,Port Phillip,-37.8429,144.94487,Southern Metropolitan,8648.0
Port Melbourne,410 Graham St,3,h,1325000.0,PI,Marshall,3/06/2017,3.5,3207,3.0,2.0,2.0,133.0,,,Port Phillip,-37.83522,144.93471,Southern Metropolitan,8648.0
Port Melbourne,202/2 Rouse St,2,u,625000.0,S,Biggin,3/06/2017,3.5,3207,2.0,1.0,1.0,6830.0,,,Port Phillip,-37.84432,144.94371999999996,Southern Metropolitan,8648.0
Port Melbourne,409/216 Rouse St,2,u,665000.0,SP,Cayzer,3/06/2017,3.5,3207,2.0,2.0,1.0,1472.0,81.0,2010.0,Port Phillip,-37.840959999999995,144.93791000000004,Southern Metropolitan,8648.0
Princes Hill,109 McIlwraith St,3,h,1900000.0,PI,Nelson,3/06/2017,3.5,3054,3.0,1.0,0.0,204.0,194.0,1910.0,Yarra,-37.782509999999995,144.96817,Northern Metropolitan,1008.0
South Yarra,104/2 Cromwell Rd,2,u,800000.0,SP,Abercromby's,3/06/2017,2.7,3141,2.0,2.0,1.0,0.0,73.0,2014.0,Stonnington,-37.847120000000004,144.99967,Southern Metropolitan,14887.0
South Yarra,78 Hope St,2,h,2210000.0,S,Castran,3/06/2017,2.7,3141,2.0,2.0,1.0,187.0,133.0,1890.0,Melbourne,-37.83554,144.97956000000005,Southern Metropolitan,14887.0
South Yarra,4 Palfreyman St,3,h,1400000.0,SP,Kay,3/06/2017,2.7,3141,3.0,1.0,1.0,136.0,132.0,1993.0,Stonnington,-37.84497,144.99781000000004,Southern Metropolitan,14887.0
South Yarra,3/7 Rockley Rd,3,u,805000.0,S,hockingstuart,3/06/2017,2.7,3141,3.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.83849,144.99948,Southern Metropolitan,14887.0
South Yarra,3/44 Walsh St,3,u,2400000.0,VB,Jellis,3/06/2017,2.7,3141,3.0,2.0,1.0,0.0,,1940.0,Melbourne,-37.8369,144.98514,Southern Metropolitan,14887.0
South Yarra,7/215 Williams Rd,2,u,535000.0,SP,Gary,3/06/2017,2.7,3141,0.0,1.0,1.0,0.0,63.0,1970.0,Stonnington,-37.84468,145.00368,Southern Metropolitan,14887.0
Southbank,512/22 Dorcas St,1,u,422000.0,S,MICM,3/06/2017,0.7,3006,1.0,1.0,1.0,63.0,51.0,2010.0,Melbourne,-37.83014,144.96967,Southern Metropolitan,8400.0
Southbank,2605/63 Whiteman St,2,u,590000.0,PI,MICM,3/06/2017,0.7,3006,2.0,2.0,1.0,0.0,,2009.0,Melbourne,-37.82586,144.957,Southern Metropolitan,8400.0
West Melbourne,2/30 Dudley St,2,u,792000.0,S,Nardella,3/06/2017,3.1,3003,2.0,1.0,1.0,0.0,,,Melbourne,-37.80823,144.95452,Northern Metropolitan,2230.0
Ascot Vale,33 Fenton St,4,h,1750000.0,SP,Rendina,17/06/2017,4.3,3032,4.0,2.0,1.0,360.0,249.0,1910.0,Moonee Valley,-37.77459,144.92993,Western Metropolitan,6567.0
Ascot Vale,11 Milton St,4,h,1400000.0,SP,Nelson,17/06/2017,4.3,3032,4.0,1.0,3.0,165.0,,1910.0,Moonee Valley,-37.77352,144.92188000000004,Western Metropolitan,6567.0
Ascot Vale,54 The Parade,3,h,1230000.0,S,Woodards,17/06/2017,4.3,3032,3.0,1.0,1.0,504.0,,,Moonee Valley,-37.77279,144.91732,Western Metropolitan,6567.0
Carlton North,903 Rathdowne St,3,h,1840000.0,PI,Nelson,17/06/2017,3.5,3054,3.0,1.0,1.0,311.0,,,Yarra,-37.78305,144.97268,Northern Metropolitan,3106.0
East Melbourne,109 Simpson St,3,h,1875000.0,PI,Jellis,17/06/2017,1.3,3002,3.0,1.0,0.0,118.0,177.0,1890.0,Melbourne,-37.81351,144.98803999999996,Northern Metropolitan,3040.0
East Melbourne,7 Webb La,2,t,1350000.0,S,Caine,17/06/2017,1.3,3002,2.0,2.0,1.0,87.0,115.0,2005.0,Melbourne,-37.81803,144.9892,Northern Metropolitan,3040.0
Kensington,18 Altona St,2,h,1070000.0,S,Biggin,17/06/2017,3.4,3031,2.0,1.0,0.0,282.0,,,Melbourne,-37.79882,144.92745,Northern Metropolitan,5263.0
Kensington,105/18 Bent St,2,u,730000.0,SP,Nelson,17/06/2017,3.4,3031,2.0,2.0,1.0,2135.0,90.0,2010.0,Melbourne,-37.795609999999996,144.93499,Northern Metropolitan,5263.0
Kensington,17/16 Mawbey St,1,u,392000.0,SP,Rendina,17/06/2017,3.4,3031,1.0,1.0,1.0,0.0,60.0,2001.0,Melbourne,-37.78993,144.92306000000005,Northern Metropolitan,5263.0
Kensington,24 McConnell St,2,h,1150000.0,S,Hodges,17/06/2017,3.4,3031,2.0,1.0,0.0,147.0,95.0,1890.0,Melbourne,-37.79067,144.92844,Northern Metropolitan,5263.0
Kensington,54 McConnell St,4,h,1415000.0,SP,Biggin,17/06/2017,3.4,3031,4.0,2.0,0.0,199.0,96.0,1982.0,Melbourne,-37.7916,144.92855,Northern Metropolitan,5263.0
Kensington,7/11 Smith St,1,u,370000.0,SP,Rendina,17/06/2017,3.4,3031,1.0,1.0,1.0,0.0,,2011.0,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263.0
Maribyrnong,6/82 Raleigh Rd,1,u,301000.0,S,Frank,17/06/2017,4.3,3032,1.0,1.0,1.0,887.0,45.0,1972.0,Maribyrnong,-37.76878,144.89197,Western Metropolitan,4918.0
Melbourne,19/300 King St,2,u,740000.0,VB,MICM,17/06/2017,0.0,3000,2.0,1.0,1.0,0.0,113.0,1999.0,Melbourne,-37.81317,144.95452,Northern Metropolitan,17496.0
North Melbourne,8 Baillie St,1,h,1000000.0,S,W.B.,17/06/2017,1.8,3051,1.0,1.0,0.0,133.0,,,Melbourne,-37.80131,144.94753,Northern Metropolitan,6821.0
North Melbourne,141 Howard St,1,t,780000.0,S,Nick,17/06/2017,1.8,3051,1.0,1.0,0.0,37.0,,,Melbourne,-37.80376,144.95379,Northern Metropolitan,6821.0
North Melbourne,17/198 Peel St,2,u,550000.0,S,Biggin,17/06/2017,1.8,3051,2.0,1.0,1.0,0.0,,,Melbourne,-37.80298,144.9568,Northern Metropolitan,6821.0
Parkville,7/517 Royal Pde,3,t,850000.0,S,Nelson,17/06/2017,1.8,3052,3.0,1.0,1.0,2429.0,,,Melbourne,-37.78033,144.95949,Northern Metropolitan,2309.0
Parkville,603/228 The Avenue,2,u,900000.0,VB,Nelson,17/06/2017,1.8,3052,2.0,2.0,1.0,2431.0,,,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309.0
Port Melbourne,280 Nott St,2,h,1355000.0,S,Greg,17/06/2017,3.5,3207,2.0,1.0,0.0,156.0,,,Port Phillip,-37.83343,144.94554,Southern Metropolitan,8648.0
Port Melbourne,380 Ross St,3,t,1388000.0,S,Marshall,17/06/2017,3.5,3207,3.0,2.0,2.0,104.0,146.0,2015.0,Port Phillip,-37.83165,144.94411000000005,Southern Metropolitan,8648.0
Port Melbourne,58 Station St,1,h,964000.0,S,Cayzer,17/06/2017,3.5,3207,1.0,1.0,0.0,85.0,,,Port Phillip,-37.8371,144.93858999999995,Southern Metropolitan,8648.0
South Yarra,37/12 Copelen St,2,t,1050000.0,S,Kay,17/06/2017,2.7,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.83543,144.99907,Southern Metropolitan,14887.0
South Yarra,3/43 Cromwell Rd,2,u,771000.0,S,hockingstuart,17/06/2017,2.7,3141,2.0,1.0,1.0,1272.0,,,Stonnington,-37.84283,145.00015,Southern Metropolitan,14887.0
Southbank,61/120 Sturt St,2,u,642500.0,S,Greg,17/06/2017,0.7,3006,2.0,1.0,1.0,8888.0,77.0,1994.0,Melbourne,-37.82481,144.96669,Southern Metropolitan,8400.0
Southbank,406/152 Sturt St,1,u,422500.0,PI,Dingle,17/06/2017,0.7,3006,1.0,1.0,1.0,3878.0,,2012.0,Melbourne,-37.82548,144.96648000000005,Southern Metropolitan,8400.0
Ascot Vale,75B Bloomfield Rd,3,h,1010000.0,S,Brad,24/06/2017,4.3,3032,3.0,2.0,1.0,150.0,125.0,1990.0,Moonee Valley,-37.77639,144.91666,Western Metropolitan,6567.0
Ascot Vale,103b Maribyrnong Rd,3,u,819000.0,S,Nelson,24/06/2017,4.3,3032,3.0,2.0,1.0,166.0,,,Moonee Valley,-37.7719,144.91565,Western Metropolitan,6567.0
Ascot Vale,18 McCully St,3,h,990000.0,S,Brad,24/06/2017,4.3,3032,3.0,1.0,0.0,196.0,102.0,1900.0,Moonee Valley,-37.77552,144.92022,Western Metropolitan,6567.0
Ascot Vale,18A Middle St,3,t,1200000.0,S,Jellis,24/06/2017,4.3,3032,3.0,2.0,2.0,198.0,,,Moonee Valley,-37.7771,144.92793,Western Metropolitan,6567.0
Ascot Vale,68 South St,3,h,1375000.0,S,Brad,24/06/2017,4.3,3032,3.0,1.0,2.0,483.0,,,Moonee Valley,-37.7777,144.92512,Western Metropolitan,6567.0
Ascot Vale,97 The Crescent,3,h,1100000.0,PI,hockingstuart,24/06/2017,4.3,3032,3.0,2.0,2.0,239.0,,,Moonee Valley,-37.77263,144.92045,Western Metropolitan,6567.0
Carlton,254 Elgin St,3,h,1000000.0,PI,Jellis,24/06/2017,1.6,3053,3.0,1.0,0.0,96.0,80.0,1910.0,Melbourne,-37.79674,144.96563,Northern Metropolitan,6786.0
Carlton,2/42 Grattan Pl,2,u,720000.0,VB,Nelson,24/06/2017,1.6,3053,2.0,1.0,1.0,3481.0,,,Melbourne,-37.80087,144.96622,Northern Metropolitan,6786.0
Carlton North,454 Canning St,3,h,1717500.0,S,Nelson,24/06/2017,3.5,3054,3.0,1.0,0.0,202.0,,,Yarra,-37.78621,144.97512,Northern Metropolitan,3106.0
Carlton North,570 Canning St,4,h,2400000.0,SP,Woodards,24/06/2017,3.5,3054,4.0,1.0,1.0,163.0,,,Yarra,-37.7835,144.97556,Northern Metropolitan,3106.0
Carlton North,771 Rathdowne St,3,h,1950000.0,S,Nelson,24/06/2017,3.5,3054,3.0,1.0,1.0,309.0,,,Yarra,-37.786590000000004,144.97211000000001,Northern Metropolitan,3106.0
East Melbourne,24/108 George St,2,u,885000.0,S,Woodards,24/06/2017,1.3,3002,2.0,1.0,1.0,1489.0,,,Melbourne,-37.81525,144.98678,Northern Metropolitan,3040.0
Flemington,139 Victoria St,4,h,1340000.0,SP,Nelson,24/06/2017,3.4,3031,4.0,2.0,1.0,302.0,,1928.0,Moonee Valley,-37.7845,144.93582,Northern Metropolitan,3593.0
Kensington,91A Bayswater Rd,3,h,1250000.0,S,Nelson,24/06/2017,3.4,3031,3.0,1.0,2.0,340.0,,,Melbourne,-37.79436,144.92158,Northern Metropolitan,5263.0
Kensington,310/71 Henry St,1,u,395000.0,SP,Edward,24/06/2017,3.4,3031,1.0,1.0,1.0,2592.0,,,Melbourne,-37.79609,144.92608,Northern Metropolitan,5263.0
Kensington,11 McCracken St,2,h,840500.0,S,Rendina,24/06/2017,3.4,3031,2.0,1.0,0.0,107.0,,,Melbourne,-37.79025,144.92798,Northern Metropolitan,5263.0
Maribyrnong,22 Mephan St,3,t,815000.0,S,Edward,24/06/2017,4.3,3032,3.0,2.0,2.0,198.0,130.0,1990.0,Maribyrnong,-37.78667,144.88834,Western Metropolitan,4918.0
Maribyrnong,29 Monash St,2,h,920000.0,VB,Biggin,24/06/2017,4.3,3032,2.0,1.0,1.0,575.0,,,Maribyrnong,-37.784459999999996,144.88781,Western Metropolitan,4918.0
